name,calories,protein,fat,carbohydrate,fiber,sugars,sodium,cholesterol,vitamin_c,calcium,category
"English muffins, without calcium propionate(includes sourdough), enriched, plain",235,7.7,1.8,46.0,2.7,0.0,0.0,0.0,0.0,0.0,Balanced
"Oil, high oleic (primary safflower oil of commerce), salad or cooking, safflower",884,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced
"Infant formula, with ARA and DHA, powder, For Spit Up, SIMILAC, ABBOTT NUTRITION",514,11.0,27.75,55.0,0.0,55.0,0.0,0.0,0.0,0.0,Balanced
"Pork, broiled, cooked, separable lean and fat, boneless, petite tender, shoulder",155,27.47,4.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Beef, boiled, tripe cooked, variety meats and by-products, imported, New Zealand",103,19.0,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low-Carb
"Beef, boiled, cooked, variety meats and by-products liver, imported, New Zealand",150,23.3,4.68,3.78,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Lamb, braised, cooked, separable lean and fat, neck chops, imported, New Zealand",307,28.53,21.43,0.03,0.0,0.0,0.0,0.0,0.0,0.0,Balanced
"Beverages, powder, lemon-flavored, sweetened with sodium saccharin, instant, tea",338,3.3,0.6,85.4,0.0,1.88,0.0,0.0,0.0,0.0,Balanced
"Infant formula, not reconstituted, liquid concentrate, store brand, PBM PRODUCTS",130,2.9,7.0,13.9,0.0,13.9,0.0,0.0,0.0,0.0,Balanced
"Lamb, braised, cooked, separable lean and fat, hind-shank, imported, New Zealand",247,29.59,14.22,0.04,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"CAMPBELL'S Homestyle Microwaveable Bowls, HEALTHY REQUEST Mexican Style Tortilla",53,2.86,1.02,7.76,1.2,1.22,0.0,0.0,0.0,0.0,Low-Carb
"Lamb, fast fried, cooked, separable lean only, tenderloin, imported, New Zealand",155,27.94,4.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Lamb, raw, separable lean only, square-cut shoulder chops, imported, New Zealand",164,20.62,9.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Beverages, frozen concentrate, with juice and pulp, breakfast type, Orange drink",153,0.4,0.0,39.0,0.1,38.05,0.0,0.0,0.0,0.0,Balanced
"Yogurt, fortified with vitamin D, 11 grams protein per 8 ounce, low fat, vanilla",85,4.93,1.25,13.8,0.0,13.8,0.0,0.0,0.0,0.0,Balanced
"Bagels, with calcium propionate (includes onion, poppy, sesame), enriched, plain",264,10.56,1.32,52.38,1.6,8.43,0.0,0.0,0.0,0.0,Balanced
"Shortening, soy (partially hydrogenated ) for baking and confections, industrial",884,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced
"Infant formula, liquid concentrate, with iron, ISOMIL, SIMILAC, ABBOTT NUTRITION",128,3.13,6.98,13.21,0.0,13.1,0.0,0.0,0.0,0.0,Balanced
"CAMPBELL'S CHUNKY Microwavable Bowls, ready-to-serve, Chicken and Dumplings Soup",78,3.27,3.67,7.35,1.2,0.82,0.0,0.0,0.0,0.0,Low-Carb
"Peas, unprepared, drained solids, canned, green (includes baby and lesuer types)",68,4.47,0.8,11.36,4.9,2.99,0.0,0.0,0.0,0.0,Balanced
"Pork, raw, separable lean and fat, bone-in, blade (chops or roasts), loin, fresh",194,19.56,12.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low-Carb
"Bread, and rice flour, rice starch, made with potato extract, white, gluten-free",320,3.13,10.7,52.83,3.5,8.36,0.0,0.0,0.0,0.0,Balanced
"Beef, fast fried, cooked, separable lean only, tenderloin, imported, New Zealand",200,29.37,9.01,0.27,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Infant formula, with ARA and DHA, ready-to-feed, AR LIPIL, ENFAMIL, MEAD JOHNSON",68,1.71,3.49,7.53,0.0,6.44,0.0,0.0,0.0,0.0,Low-Carb
"Pork, unheated, separable lean and fat, bone-in, rump, ham -- water added, cured",172,13.99,12.5,0.8,0.0,0.62,0.0,0.0,0.0,0.0,Low-Carb
"KFC, skin and breading removed, meat only, Thigh, ORIGINAL RECIPE, Fried Chicken",175,22.78,9.31,0.01,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"School Lunch, cooked, frozen, whole grain, thick crust, pepperoni topping, pizza",259,14.35,9.82,28.3,4.3,4.03,0.0,0.0,0.0,0.0,Balanced
"Beverages,  without caffeine, other than cola or pepper, low calorie, carbonated",0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low-Carb
"Squash, without salt, solid, drained, canned, crookneck and straightneck, summer",13,0.61,0.07,2.96,1.4,1.19,0.0,0.0,0.0,0.0,Low-Carb
"Lamb, raw, separable lean and fat, rack - partly frenched, imported, New Zealand",240,18.12,18.52,0.13,0.0,0.0,0.0,0.0,0.0,0.0,Low-Carb
"CAMPBELL'S CHUNKY Soups, Chicken Noodle Soup, HEALTHY REQUEST Microwavable Bowls",49,2.86,1.02,6.94,0.4,0.41,0.0,0.0,0.0,0.0,Low-Carb
"Toaster Pastries, frosted (include apples, blueberry, cherry, strawberry), fruit",385,4.01,9.02,71.83,1.8,31.0,0.0,0.0,0.0,0.0,Balanced
"Pork, unheated, separable lean only, bone-in, rump, ham and water product, cured",107,17.93,3.38,1.24,0.0,0.97,0.0,0.0,0.0,0.0,Low-Carb
"Cereals ready-to-eat, USDA Commodity Rice Crisps (includes all commodity brands)",381,6.45,1.27,86.04,0.7,8.35,0.0,0.0,0.0,0.0,Balanced
"Corn, without salt, drained, boiled, kernels cut off cob, frozen, yellow, sweet",81,2.55,0.67,19.3,2.4,3.07,0.0,0.0,0.0,0.0,Balanced
"Corn, with salt, drained, boiled, cooked, kernels on cob, frozen, yellow, sweet",94,3.11,0.74,22.33,2.8,3.59,0.0,0.0,0.0,0.0,Balanced
"Cowpeas (blackeyes), with salt, drained, boiled, cooked, frozen, immature seeds",131,8.49,0.66,23.5,6.4,4.46,0.0,0.0,0.0,0.0,High-Fiber
"Lamb, fast fried, cooked, separable lean only, loin chop, imported, New Zealand",208,27.43,10.7,0.41,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Babyfood, prepared with whole milk, with apple and orange, high protein, cereal",112,6.9,3.9,13.4,0.0,0.0,0.0,0.0,0.0,0.0,Balanced
"Pork, raw, separable lean only, bone-in, sirloin (chops or roasts), loin, fresh",129,21.65,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Formulated bar, SNICKERS MARATHON Chewy Chocolate Peanut Bar, MARS SNACKFOOD US",396,24.29,13.12,47.24,2.5,32.86,0.0,0.0,0.0,0.0,Balanced
"Fast foods, with condiments and vegetables, regular patty, cheeseburger; double",251,12.8,12.7,21.2,0.0,0.0,0.0,0.0,0.0,0.0,Balanced
"Cereals ready-to-eat, cinnamon brown sugar crunch, SPECIAL K protein, KELLOGG'S",356,22.29,2.59,69.8,9.5,30.29,0.0,0.0,0.0,0.0,High-Fiber
"Cookies, unenriched, higher fat, regular, commercially prepared, chocolate chip",481,5.4,22.6,66.8,2.5,0.0,0.0,0.0,0.0,0.0,Balanced
"Infant formula, not reconstituted, powder, with iron, SIMILAC, ABBOTT NUTRITION",522,10.89,28.87,54.73,0.0,54.73,0.0,0.0,0.0,0.0,Balanced
"Frozen novelties, no sugar added, 98% fat free, SLIM-A-BEAR Fudge Bar, KLONDIKE",124,4.31,1.88,30.07,6.0,7.1,0.0,0.0,0.0,0.0,High-Fiber
"Frozen novelties, and grape POPSICLE pops, cherry, orange, sugar free, ice type",21,0.0,0.0,5.14,0.0,1.52,0.0,0.0,0.0,0.0,Low-Carb
"Beef, raw, select, trimmed to 1/8"" fat, separable lean only, steak, top sirloin",127,22.27,3.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Beverages, with added nutrients, powder, chocolate-flavor beverage mix for milk",400,4.55,2.27,90.28,4.5,81.82,0.0,0.0,0.0,0.0,Balanced
"Pork, braised, cooked, separable lean only, bone-in, blade (chops), loin, fresh",222,28.02,11.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Pork, broiled, cooked, separable lean only, bone-in, blade (chops), loin, fresh",193,24.99,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Beverages,, 3-2-1 Plan, whey powder, high protein, SLIMFAST Shake Mix, UNILEVER",368,27.87,11.62,50.0,18.2,20.59,0.0,0.0,0.0,0.0,High-Fiber
"Lamb, raw, separable lean and fat, rack - fully frenched, imported, New Zealand",169,19.88,9.96,0.05,0.0,0.0,0.0,0.0,0.0,0.0,Low-Carb
"Fast foods, cold cut on white bread with lettuce and tomato, submarine sandwich",213,10.52,10.04,20.43,1.2,3.18,0.0,0.0,0.0,0.0,Balanced
"Danish pastry, unenriched (includes apple, cinnamon, raisin, strawberry), fruit",371,5.4,18.5,47.8,1.9,0.0,0.0,0.0,0.0,0.0,Balanced
"Babyfood, baked whole grain corn snack, LIL CRUNCHIES, GRADUATES, GERBER, Snack",503,0.0,28.57,61.59,0.0,0.0,0.0,0.0,0.0,0.0,Balanced
"Beef, raw, tripe uncooked, variety meats and by-products, imported, New Zealand",77,14.86,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low-Carb
"Beef, braised, cooked, separable lean only, oyster blade, imported, New Zealand",196,29.87,8.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Potatoes, unprepared, frozen, salt added in processing, all types, french fried",147,2.24,4.66,24.81,1.9,0.2,0.0,0.0,0.0,0.0,Balanced
"Beverages, D2, B12, vitamins A, fortified with calcium, sweetened, coconut milk",31,0.21,2.08,2.92,0.0,2.5,0.0,0.0,0.0,0.0,Low-Carb
"Beef, raw, choice, trimmed to 1/8"" fat, separable lean only, steak, top sirloin",135,21.91,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Cereals, prepared with water, with cinnamon and spice, fortified, instant, oats",96,2.37,1.21,18.95,2.0,6.31,0.0,0.0,0.0,0.0,Balanced
"Macaroni or noodles with cheese, unprepared, made from reduced fat packaged mix",297,13.1,4.03,52.06,2.0,5.04,0.0,0.0,0.0,0.0,Balanced
"School Lunch, cooked, frozen, whole grain, thin crust, pepperoni topping, pizza",254,12.78,8.62,31.24,4.3,7.62,0.0,0.0,0.0,0.0,Balanced
"Lamb, broiled, cooked, separable lean only, loin, frozen, imported, New Zealand",199,29.31,8.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Lima beans, without salt, drained, boiled, cooked, baby, frozen, immature seeds",105,6.65,0.3,19.45,4.8,1.37,0.0,0.0,0.0,0.0,Balanced
"Soup, prepared with water or ready-to-serve, reduced sodium, canned, bean & ham",81,4.19,1.03,13.66,4.0,3.17,0.0,0.0,0.0,0.0,Balanced
"Baking chocolate, M&M's Semisweet Chocolate Mini Baking Bits, MARS SNACKFOOD US",517,4.44,26.15,65.96,6.7,53.07,0.0,0.0,0.0,0.0,High-Fiber
"Fast foods, with condiments and vegetables, regular patty, cheeseburger; single",254,13.06,11.5,24.97,1.4,5.11,0.0,0.0,0.0,0.0,Balanced
"Shortening frying (heavy duty), linoleic (less than 1%), soybean (hydrogenated)",884,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced
"Infant formula, not reconstituted, powder, with iron, PREGESTIMIL, MEAD JOHNSON",519,14.0,28.0,52.8,0.0,51.0,0.0,0.0,0.0,0.0,Balanced
"Gelatin desserts, prepared with water, with aspartame, reduced calorie, dry mix",20,0.83,0.0,4.22,0.0,0.0,0.0,0.0,0.0,0.0,Low-Carb
"Beef, raw, choice, trimmed to 1/8"" fat, separable lean only, flat half, brisket",129,21.69,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Syrups, Lite Syrup, Genuine Chocolate Flavored, HERSHEY'S Sugar free, chocolate",43,2.87,2.03,14.2,2.9,0.27,0.0,0.0,0.0,0.0,Balanced
"Pork, raw, with added solution, separable lean and fat, tenderloin, loin, fresh",114,20.16,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Beef, raw, select, trimmed to 1/8"" fat, separable lean only, flat half, brisket",124,21.45,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Beef, fast fried, cooked, separable lean only, striploin, imported, New Zealand",217,28.53,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Beef, raw, prime, trimmed to 1/8"" fat, separable lean and fat, top round, round",173,22.24,8.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Succotash, solids and liquids, with whole kernel corn, canned, (corn and limas)",63,2.6,0.49,13.98,2.6,0.0,0.0,0.0,0.0,0.0,Balanced
"Potatoes, unprepared, frozen, salt added in processing, roasted, yellow fleshed",119,1.99,1.85,23.44,2.6,0.31,0.0,0.0,0.0,0.0,Balanced
"Beef, raw, choice, trimmed to 1/8"" fat, separable lean and fat, full cut, round",195,20.56,11.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Beef, raw, select, trimmed to 1/8"" fat, separable lean and fat, full cut, round",184,20.56,10.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Cake, in-store bakery, commercially prepared with chocolate frosting, chocolate",389,3.48,20.05,52.84,2.2,39.96,0.0,0.0,0.0,0.0,Balanced
"KFC, skin and breading removed, meat only, Wing, ORIGINAL RECIPE, Fried Chicken",216,28.65,10.49,1.76,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Toaster pastries, toasted (include apple, blueberry, cherry, strawberry), fruit",409,4.7,11.03,72.7,1.0,28.99,0.0,0.0,0.0,0.0,Balanced
"Pork, unheated, separable lean only, boneless, whole, ham -- water added, cured",110,17.34,3.97,1.45,0.0,1.45,0.0,0.0,0.0,0.0,Low-Carb
"Yogurt, fortified with vitamin D, 10 grams protein per 8 ounce, low fat, fruit",102,4.37,1.08,19.05,0.0,19.05,0.0,0.0,0.0,0.0,Balanced
"Lamb, raw, choice, trimmed to 1/4"" fat, separable lean and fat, loin, domestic",310,16.32,26.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced
"Yogurt, with low-calorie sweetener, nonfat milk, flavors not chocolate, frozen",104,4.4,0.8,19.7,2.0,12.61,0.0,0.0,0.0,0.0,Balanced
"Oil, typical basis for ice cream coatings, confection fat, coconut, industrial",884,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced
"KASHI Three Cheese Ravioli with Mediterranean Tomato Sauce, unprepared, frozen",131,5.5,4.2,19.7,2.1,3.6,0.0,0.0,0.0,0.0,Balanced
"CAMPBELL'S CHUNKY Microwavable Bowls, ready-to-serve, New England Clam Chowder",82,2.45,4.9,6.94,1.2,0.41,0.0,0.0,0.0,0.0,Low-Carb
"Lamb, raw, choice, trimmed to 1/8"" fat, separable lean and fat, loin, domestic",279,17.18,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced
"Infant formula, not reconstituted, powder, low iron, SIMILAC, ABBOTT NUTRITION",522,10.85,28.87,54.78,0.0,54.7,0.0,0.0,0.0,0.0,Balanced
"Beef, raw, select, trimmed to 1/8"" fat, separable lean only, steak, tenderloin",148,22.06,5.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Child formula, with iron and fiber, ready-to-feed, PEDIASURE, ABBOTT NUTRITION",99,2.8,4.7,11.28,0.5,7.6,0.0,0.0,0.0,0.0,Balanced
"Cereals, salt, prepared with water, QUAKER/MOTHER'S Oat Bran, QUAKER, Oat Bran",43,2.03,0.95,7.49,1.7,0.0,0.0,0.0,0.0,0.0,Low-Carb
"Pork, raw, separable lean only, boneless, blade (chops or roasts), loin, fresh",123,21.35,3.78,0.82,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Pork, broiled, cooked, separable lean and fat, boneless, (chops), blade, fresh",202,24.73,11.13,0.83,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Cereals ready-to-eat, KELLOGG's FROSTED MINI-WHEATS Bite Size Blueberry Muffin",352,8.6,1.6,84.8,10.2,22.7,0.0,0.0,0.0,0.0,High-Fiber
"Pork, braised, cooked, separable lean and fat, boneless, Leg sirloin tip roast",156,31.11,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Chicken, original seasoning, rotisserie, cooked, skin only, broilers or fryers",406,17.66,37.24,0.11,0.0,0.11,0.0,0.0,0.0,0.0,Balanced
"Beef, raw, all grades, trimmed to 0"" fat, separable lean and fat, steak, flank",155,21.22,7.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Cheese food, without added vitamin D, imitation, American, pasteurized process",257,4.08,19.5,16.18,0.0,8.21,0.0,0.0,0.0,0.0,Balanced
"Beef, raw, choice, trimmed to 1/8"" fat, separable lean and fat, top loin, loin",237,19.32,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low-Carb
"Beef, raw, select, trimmed to 1/8"" fat, separable lean and fat, top loin, loin",224,20.59,15.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low-Carb
"Pork, raw, separable lean only, blade (steaks), (Boston butt), shoulder, fresh",132,18.73,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low-Carb
"Veal, roasted, cooked, separable lean and fat, whole (arm and blade), shoulder",184,25.32,8.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Veal, braised, cooked, separable lean and fat, whole (arm and blade), shoulder",228,32.06,10.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Rolls, made with tapioca starch and brown rice flour, whole grain, gluten-free",329,11.8,11.6,44.29,11.2,4.2,0.0,0.0,0.0,0.0,High-Fiber
"Beef, raw, choice, trimmed to 1/8"" fat, separable lean only, steak, tenderloin",158,22.17,7.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Cereals, prepared with water, with raisins and spice, fortified, instant, oats",88,1.98,0.95,17.91,1.3,8.71,0.0,0.0,0.0,0.0,Balanced
"CAMPBELL'S Homestyle Microwaveable Bowls, HEALTHY REQUEST Italian Wedding Soup",41,2.45,1.02,5.31,0.8,1.63,0.0,0.0,0.0,0.0,Low-Carb
"Chicken, braised, cooked, with added solution, meat only, drumstick, dark meat",149,22.99,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"School Lunch, cooked, frozen, whole grain, thick crust, sausage topping, pizza",257,13.26,9.07,30.58,4.0,3.72,0.0,0.0,0.0,0.0,Balanced
"KFC, skin and breading removed, meat only, Breast, EXTRA CRISPY, Fried Chicken",153,27.25,4.82,0.25,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Lamb, raw, separable lean only, bone-in, leg chop/steak, imported, New Zealand",126,21.1,4.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"KEEBLER, Mini Mints Grasshopper Cookies, FUDGE SHOPPE, 100 Calorie RIGHT BITES",456,5.2,15.4,75.0,2.9,34.5,0.0,0.0,0.0,0.0,Balanced
"Infant formula, ready-to-feed, with iron, ALIMENTUM, SIMILAC, ABBOTT NUTRITION",66,1.8,3.63,6.77,0.0,4.4,0.0,0.0,0.0,0.0,Low-Carb
"Fast foods, and ranch sauce, cheese, with lettuce, grilled chicken in tortilla",222,13.77,10.31,18.43,0.9,1.53,0.0,0.0,0.0,0.0,Balanced
"MORNINGSTAR FARMS Breakfast Sausage Patties Maple Flavored, unprepared, frozen",222,26.3,7.2,13.6,2.0,5.9,0.0,0.0,0.0,0.0,High-Protein
"Pork, braised, cooked, separable lean and fat, country-style ribs, loin, fresh",273,26.49,17.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low-Carb
"Corn, with salt, drained, boiled, cooked, kernels on cob, frozen, white, sweet",94,3.11,0.74,22.33,2.8,0.0,0.0,0.0,0.0,0.0,Balanced
"Corn, without salt, drained, boiled, kernels cut off cob, frozen, white, sweet",80,2.75,0.43,19.56,2.4,3.12,0.0,0.0,0.0,0.0,Balanced
"Bread, made with tapioca starch and brown rice flour, whole grain, gluten-free",309,7.25,9.34,49.09,4.9,9.81,0.0,0.0,0.0,0.0,Balanced
"Beverages, with aspartame, low calorie, dry powdered mix, fruit-flavored drink",218,0.45,0.04,87.38,0.1,0.0,0.0,0.0,0.0,0.0,Balanced
"Chicken, roasted, cooked, with added solution, meat only, drumstick, dark meat",146,25.34,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Squash, with salt, drained, boiled, cooked, crookneck and straightneck, summer",19,1.04,0.39,3.79,1.1,2.48,0.0,0.0,0.0,0.0,Low-Carb
"Game meat , broiled, cooked, 1"" steak, separable lean only, top sirloin, bison",171,28.05,5.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Cowpeas, canned with pork, mature seeds, common (blackeyes, crowder, southern)",83,2.74,1.6,16.53,3.3,0.0,0.0,0.0,0.0,0.0,Balanced
"Squash, without salt, drained, boiled, cooked, includes skin, zucchini, summer",15,1.14,0.36,2.69,1.0,1.71,0.0,0.0,0.0,0.0,Low-Carb
"Turkey from whole, roasted, cooked, with added solution, meat only, light meat",127,26.97,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Chicken, roasted, cooked, with added solution, meat and skin, thigh, dark meat",214,23.47,13.81,0.09,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Pork, unheated, separable lean only, bone-in, slice, ham -- water added, cured",95,17.38,2.29,1.23,0.0,1.23,0.0,0.0,0.0,0.0,Low-Carb
"Pork, unheated, separable lean only, bone-in, shank, ham -- water added, cured",91,18.65,1.87,0.71,0.0,0.71,0.0,0.0,0.0,0.0,Low-Carb
"Lamb, raw, choice, trimmed to 1/4"" fat, separable lean and fat, rib, domestic",372,14.52,34.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced
"Corn, with salt, drained, boiled, cut off cob, kernels, frozen, yellow, sweet",79,2.55,0.67,18.71,2.4,3.07,0.0,0.0,0.0,0.0,Balanced
"Lamb, braised, cooked, separable lean only, neck chops, imported, New Zealand",264,31.4,15.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low-Carb
"Lamb, braised, cooked, separable lean only, hind-shank, imported, New Zealand",196,32.5,7.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Formulated bar, SNICKERS MARATHON Double Chocolate Nut Bar, MARS SNACKFOOD US",343,22.35,8.99,52.47,10.5,22.67,0.0,0.0,0.0,0.0,High-Fiber
"Chicken, roasted, cooked, meat only, drumstick, dark meat, broilers or fryers",155,24.24,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Beans, rinsed in tap water, drained solids, canned, mature seeds, red, kidney",121,8.12,0.93,20.8,6.0,0.0,0.0,0.0,0.0,0.0,High-Fiber
"Pork, unheated, separable lean only, bone-in, rump, ham -- water added, cured",95,15.43,3.48,0.67,0.0,0.67,0.0,0.0,0.0,0.0,Low-Carb
"Lamb, raw, choice, trimmed to 1/8"" fat, separable lean and fat, rib, domestic",342,15.32,30.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced
"Pork, raw, separable lean only, bone-in, blade (chops or roasts), loin, fresh",143,21.22,5.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Soup, prepared with equal volume water, low sodium, condensed, vegetable soup",33,1.1,0.45,6.06,1.1,2.15,0.0,0.0,0.0,0.0,Low-Carb
"Chickpeas (garbanzo beans, bengal gram), drained solids, canned, mature seeds",139,7.05,2.77,22.53,6.4,4.01,0.0,0.0,0.0,0.0,High-Fiber
"Cookies, enriched, higher fat, regular, commercially prepared, chocolate chip",492,5.1,24.72,65.36,2.0,32.9,0.0,0.0,0.0,0.0,Balanced
"Infant formula, with ARA and DHA, ready-to-feed, LIPIL, ENFAMIL, MEAD JOHNSON",66,1.38,3.5,6.44,0.0,6.44,0.0,0.0,0.0,0.0,Low-Carb
"Infant formula, powder not reconstituted, PM 60/40, SIMILAC, ABBOTT NUTRITION",524,11.4,28.71,54.94,0.0,52.38,0.0,0.0,0.0,0.0,Balanced
"Fast foods, with condiments and vegetables, large patty, cheeseburger; double",273,14.72,16.92,15.37,0.0,0.0,0.0,0.0,0.0,0.0,Balanced
"Milk, with added vitamin A and vitamin D, whole, commercial, fluid, chocolate",83,3.17,3.39,10.34,0.8,9.54,0.0,0.0,0.0,0.0,Balanced
"POPEYES, skin and breading removed, meat only, Drumstick, Mild, Fried Chicken",170,26.51,7.14,0.04,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Cereals, without salt, cooked with water, regular (10 minute), CREAM OF WHEAT",50,1.44,0.21,10.52,0.5,0.03,0.0,0.0,0.0,0.0,Balanced
"Veal, not breaded, pan-fried, cooked, separable lean and fat, leg (top round)",211,31.75,8.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Cake, in-store bakery, with chocolate frosting, commercially prepared, yellow",379,3.16,17.75,55.36,1.5,39.22,0.0,0.0,0.0,0.0,Balanced
"Beverages, fortified with vitamin C, diet, citrus, ready-to-drink, green, tea",1,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,Low-Carb
"Pineapple juice, diluted with 3 volume water, unsweetened, frozen concentrate",51,0.4,0.03,12.67,0.2,12.47,0.0,0.0,0.0,0.0,Balanced
"Rolls, and corn starch, rice starch, made with rice flour, white, gluten-free",239,3.34,2.65,50.47,5.1,6.87,0.0,0.0,0.0,0.0,High-Fiber
